date_time_index,price,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum
2018-06-18 12:30:00,107.16,108.01877551020415,107.10040816326514,107.06572660296554,107.50606123730402,0.44033463433848397,0.955917406680809,109.01224297662677,105.18857334990352,107.21689319009907,100.16
2018-06-18 13:30:00,107.35,108.00877551020416,107.10319727891141,107.0688334160479,107.502389208191,0.43355579214311035,0.9549474434447743,109.01309216580096,105.19330239202186,107.30563106336636,100.35
2018-06-18 14:30:00,107.38,107.99816326530622,107.10605442176855,107.07223414374135,107.49950946211592,0.4272753183745692,0.9541607268756677,109.01437587551989,105.1977329680172,107.35521035445545,100.38
2018-06-18 15:30:00,107.27,107.98489795918377,107.1085034013604,107.0743955192196,107.49410923947791,0.4197137202583008,0.9535442728992232,109.01559194715884,105.20141485556195,107.29840345148516,100.27
2018-06-19 09:30:00,106.45,107.9573469387756,107.1019727891155,107.06757152447405,107.46954196325488,0.40197043878083605,0.9533487901777941,109.00867036947108,105.19527520875991,106.73280115049505,99.45
2018-06-19 10:30:00,106.63,107.93204081632662,107.0949659863944,107.06278932202078,107.44978803470771,0.38699871268693187,0.9510266967940746,108.99701937998255,105.19291259280625,106.66426705016501,99.63
2018-06-19 11:30:00,107.01,107.91489795918376,107.09129251700665,107.06221238953968,107.4394400809499,0.3772276914102122,0.9464637787521787,108.984220074511,105.1983649595023,106.89475568338834,100.01
2018-06-19 12:30:00,107.01,107.89163265306132,107.08693877551006,107.0616417623316,107.42933560845697,0.3676938461253627,0.9425386631649404,108.97201610183994,105.20186144918019,106.97158522779613,100.01
2018-06-19 13:30:00,106.79,107.86408163265315,107.08102040816313,107.05867299990176,107.41429241766974,0.3556194177679828,0.9390837933998789,108.95918799496289,105.20285282136336,106.85052840926538,99.79
2018-06-19 14:30:00,107.11,107.84306122448987,107.07748299319715,107.0592339507225,107.4071325960775,0.34789864535500215,0.9352492619192145,108.94798151703559,105.20698446935872,107.02350946975513,100.11
2018-06-19 15:30:00,107.06,107.82020408163274,107.07428571428558,107.05924232284575,107.39896477028745,0.33972244744170155,0.9340132660183306,108.94231224632225,105.20625918224891,107.04783648991838,100.06
2018-06-20 09:30:00,107.36,107.79918367346946,107.07163265306109,107.06252929199498,107.39804795216304,0.33551866016806287,0.9343591656148791,108.94035098429084,105.20291432183133,107.25594549663947,100.36
2018-06-20 10:30:00,107.02,107.76632653061232,107.06517006802709,107.06206449098957,107.38915270622981,0.3270882152402379,0.9343387393029157,108.93384754663292,105.19649258942125,107.09864849887981,100.02
2018-06-20 11:30:00,107.02,107.73591836734703,107.05741496598627,107.06160476977657,107.38046676020089,0.31886199042432395,0.9342587649497829,108.92593249588583,105.1888974360867,107.04621616629326,100.02
2018-06-20 12:30:00,107.12,107.70326530612252,107.05095238095227,107.062242969014,107.3743381305491,0.31209516153511174,0.933874071327737,108.91870052360774,105.1832042382968,107.09540538876443,100.12
2018-06-20 13:30:00,107.19,107.67204081632659,107.04523809523798,107.06363922071876,107.37000076277147,0.3063615420527128,0.9337920568055449,108.91282220884906,105.17765398162689,107.15846846292148,100.19
2018-06-20 14:30:00,107.22,107.64326530612252,107.03965986394546,107.0653480816945,107.36647133305921,0.3011232513647144,0.933914778759939,108.90748942146534,105.17183030642558,107.19948948764049,100.22
2018-06-20 15:30:00,107.22,107.61224489795926,107.03707482993184,107.06703826659401,107.36302494875194,0.2959866821579311,0.9339735835049597,108.90502199694176,105.16912766292192,107.21316316254683,100.22
2018-06-21 09:30:00,106.85,107.57857142857151,107.03673469387742,107.06466626368042,107.3509537734872,0.2862875098067832,0.9340756102376839,108.90488591435279,105.16858347340205,106.97105438751561,99.85
2018-06-21 10:30:00,106.52,107.53755102040826,107.03374149659852,107.0587136269189,107.3314019199934,0.27268829307449494,0.9335864247874311,108.90091434617338,105.16656864702367,106.67035146250521,99.52
2018-06-21 11:30:00,106.72,107.50102040816336,107.0325850340135,107.05501183864656,107.31701599246415,0.26200415381758546,0.9334807581334195,108.89954655028033,105.16562351774665,106.70345048750174,99.72
2018-06-21 12:30:00,106.61,107.46183673469397,107.03190476190466,107.05014832128431,107.30038032205323,0.25023200076891783,0.9340267975762478,108.89995835705714,105.16385116675217,106.64115016250058,99.61
2018-06-21 13:30:00,106.74,107.42938775510213,107.03129251700669,107.04675872214459,107.28719490271078,0.2404361805661921,0.9342042686857205,108.89970105437813,105.16288397963525,106.70705005416686,99.74
2018-06-21 14:30:00,106.74,107.40000000000008,107.02925170068015,107.0434061678042,107.27431972852933,0.2309135607251278,0.9345195109520419,108.89829072258424,105.16021267877606,106.72901668472228,99.74
2018-06-21 15:30:00,106.46,107.36224489795926,107.02442176870736,107.03703014411234,107.25515926432864,0.21812912021630382,0.9357789897103567,108.89597974812807,105.15286378928664,106.54967222824075,99.46
2018-06-22 09:30:00,107.31,107.34183673469396,107.02693877551008,107.04001342122586,107.25644963457974,0.21643621335387309,0.9351074925479518,108.89715376060597,105.15672379041418,107.05655740941359,100.31
2018-06-22 10:30:00,107.34,107.32000000000008,107.03326530612232,107.04329196307039,107.25841552553081,0.21512356246041975,0.9344277642860687,108.90212083469446,105.16440977755018,107.2455191364712,100.34
2018-06-22 11:30:00,107.42,107.30265306122456,107.03829931972776,107.0474089907964,107.26221751316538,0.2148085223689833,0.9339129739803254,108.90612526768841,105.1704733717671,107.36183971215706,100.42
2018-06-22 12:30:00,107.42,107.28530612244904,107.04231292516994,107.05148102368388,107.26593004226737,0.21444901858349397,0.9323252325053306,108.9069633901806,105.17766246015928,107.40061323738568,100.42
2018-06-22 13:30:00,107.36,107.26775510204087,107.04591836734681,107.05485281577477,107.26814345303754,0.21329063726277298,0.9296319929693456,108.90518235328551,105.18665438140812,107.37353774579522,100.36
2018-06-22 14:30:00,107.28,107.25163265306128,107.048163265306,107.05731344073898,107.26842243061311,0.21110898987413407,0.9275425294258991,108.9032483241578,105.1930782064542,107.3111792485984,100.28
