,true_test_price,pred_from_gen,pred_shift-4,pred_shift-3,pred_shift-2,pred_shift-1,pred_shift0,pred_shift1,pred_shift2,pred_shift3,true_train_price
2019-02-08 11:30:00,,,,,,,,,,,107.64
2019-02-08 12:30:00,,,,,,,,,,,107.78
2019-02-08 13:30:00,,,,,,,,,,,107.96
2019-02-08 14:30:00,,,,,,,,,,,108.2
2019-02-08 15:30:00,,,,,,,,,,,108.2
2019-02-11 09:30:00,,,,,,,,,,,108.66
2019-02-11 10:30:00,,,,,,,,,,,108.32
2019-02-11 11:30:00,,,,,,,,,,,108.36
2019-02-11 12:30:00,,,,,,,,,,,108.54
2019-02-11 13:30:00,,,,,,,,,,,108.43999999999998
2019-02-11 14:30:00,,,,,,,,,,,108.38000000000001
2019-02-11 15:30:00,,,,,,,,,,,108.47
2019-02-12 09:30:00,,,,,,,,,,,109.18
2019-02-12 10:30:00,,,,,,,,,,,109.43
2019-02-12 11:30:00,,,,,,,,,,,109.7
2019-02-12 12:30:00,,,,,,,,,,,109.7
2019-02-12 13:30:00,,,,,,,,,,,109.7
2019-02-12 14:30:00,,,,,,,,,,,109.93
2019-02-12 15:30:00,,,,,,,,,,,109.97999999999999
2019-02-13 09:30:00,,,,,,,,,,,110.24000000000001
2019-02-13 10:30:00,,,,,,,,,,,110.49999999999999
2019-02-13 11:30:00,,,,,,,,,,,110.17999999999999
2019-02-13 12:30:00,,,,,,,,,,,110.15
2019-02-13 13:30:00,,,,,,,,,,,110.3
2019-02-13 14:30:00,,,,,,,,,,,110.33000000000001
2019-02-13 15:30:00,,,,,,,,,,,110.59000000000002
2019-02-14 09:30:00,,,,,,,,,,,109.62999999999998
2019-02-14 10:30:00,,,,,,,,,,,109.91
2019-02-14 11:30:00,,,,,,,,,,,109.91
2019-02-14 12:30:00,,,,,,,,,,,110.22999999999999
2019-02-14 13:30:00,,,,,,,,,,,110.27
2019-02-14 14:30:00,,,,,,,,,,,110.22999999999999
2019-02-14 15:30:00,,,,,,,,,,,110.13000000000001
2019-02-15 09:30:00,,,,,,,,,,,110.70999999999998
2019-02-15 10:30:00,,,,,,,,,,,111.04
2019-02-15 11:30:00,,,,,,,,,,,111.01
2019-02-15 12:30:00,,,,,,,,,,,111.01
2019-02-15 13:30:00,,,,,,,,,,,110.94
2019-02-15 14:30:00,,,,,,,,,,,110.94
2019-02-15 15:30:00,,,,,,,,,,,110.99
2019-02-18 09:30:00,,,,,,,,,,,110.99
2019-02-18 10:30:00,,,,,,,,,,,110.99
2019-02-18 11:30:00,,,,,,,,,,,110.99
2019-02-18 12:30:00,,,,,,,,,,,110.99
2019-02-18 13:30:00,,,,,,,,,,,110.99
2019-02-18 14:30:00,,,,,,,,,,,110.99
2019-02-18 15:30:00,,,,,,,,,,,110.99
2019-02-19 09:30:00,,,,,,,,,,,110.98
2019-02-19 10:30:00,,,,,,,,,,,111.25999999999999
2019-02-19 11:30:00,,,,,,,,,,,111.3
2019-02-19 12:30:00,,,,,,,,,,,111.57999999999998
2019-02-19 13:30:00,,,,,,,,,,,111.56
2019-02-19 14:30:00,,,,,,,,,,,111.77
2019-02-19 15:30:00,,,,,,,,,,,111.79
2019-02-20 09:30:00,,,,,,,,,,,111.52000000000001
2019-02-20 10:30:00,,,,,,,,,,,111.73999999999998
2019-02-20 11:30:00,,,,,,,,,,,111.72999999999999
2019-02-20 12:30:00,,,,,,,,,,,111.67000000000002
2019-02-20 13:30:00,,,,,,,,,,,111.67000000000002
2019-02-20 14:30:00,,,,,,,,,,,111.77999999999999
2019-02-20 15:30:00,,,,,,,,,,,111.95
2019-02-21 09:30:00,,,,,,,,,,,111.68
2019-02-21 10:30:00,,,,,,,,,,,111.46
2019-02-21 11:30:00,,,,,,,,,,,111.33
2019-02-21 12:30:00,,,,,,,,,,,111.33
2019-02-21 13:30:00,,,,,,,,,,,111.33
2019-02-21 14:30:00,,,,,,,,,,,111.29
2019-02-21 15:30:00,,,,,,,,,,,111.09
2019-02-22 09:30:00,,,,,,,,,,,111.66
2019-02-22 10:30:00,,,,,,,,,,,111.54
2019-02-22 11:30:00,,,,,,,,,,,111.77
2019-02-22 12:30:00,,,,,,,,,,,111.71
2019-02-22 13:30:00,,,,,,,,,,,111.66
2019-02-22 14:30:00,,,,,,,,,,,111.61999999999999
2019-02-22 15:30:00,,,,,,,,,,,111.65
2019-02-25 09:30:00,,,,,,,,,,,112.33
2019-02-25 10:30:00,,,,,,,,,,,112.44
2019-02-25 11:30:00,,,,,,,,,,,112.54000000000002
2019-02-25 12:30:00,,,,,,,,,,,112.50000000000001
2019-02-25 13:30:00,,,,,,,,,,,112.32
2019-02-25 14:30:00,,,,,,,,,,,112.28999999999999
2019-02-25 15:30:00,,,,,,,,,,,112.02
2019-02-26 09:30:00,,,,,,,,,,,111.84
2019-02-26 10:30:00,,,,,,,,,,,111.96
2019-02-26 11:30:00,,,,,,,,,,,112.11
2019-02-26 12:30:00,,,,,,,,,,,112.01
2019-02-26 13:30:00,,,,,,,,,,,111.85
2019-02-26 14:30:00,,,,,,,,,,,111.86
2019-02-26 15:30:00,,,,,,,,,,,111.98000000000002
2019-02-27 09:30:00,,,,,,,,,,,111.57
2019-02-27 10:30:00,,,,,,,,,,,111.21
2019-02-27 11:30:00,,,,,,,,,,,111.4
2019-02-27 12:30:00,,,,,,,,,,,111.52999999999999
2019-02-27 13:30:00,,,,,,,,,,,111.68
2019-02-27 14:30:00,,,,,,,,,,,111.61999999999999
2019-02-27 15:30:00,,,,,,,,,,,111.51000000000002
2019-02-28 09:30:00,,,,,,,,,,,111.48
2019-02-28 10:30:00,,,,,,,,,,,111.13
2019-02-28 11:30:00,,,,,,,,,,,111.15000000000002
2019-02-28 12:30:00,,,,,,,,,,,111.24
2019-02-28 13:30:00,,,,,,,,,,,111.16000000000001
2019-02-28 14:30:00,,,,,,,,,,,111.18
2019-02-28 15:30:00,,,,,,,,,,,111.1
2019-03-01 09:30:00,,,,,,,,,,,111.67000000000002
2019-03-01 10:30:00,,,,,,,,,,,111.44
2019-03-01 11:30:00,,,,,,,,,,,111.27000000000001
2019-03-01 12:30:00,,,,,,,,,,,111.28
2019-03-01 13:30:00,,,,,,,,,,,111.31000000000002
2019-03-01 14:30:00,,,,,,,,,,,111.5
2019-03-01 15:30:00,,,,,,,,,,,111.47000000000001
2019-03-04 09:30:00,,,,,,,,,,,112.04
2019-03-04 10:30:00,,,,,,,,,,,112.11
2019-03-04 11:30:00,,,,,,,,,,,111.31000000000002
2019-03-04 12:30:00,,,,,,,,,,,110.53
2019-03-04 13:30:00,,,,,,,,,,,110.54999999999998
2019-03-04 14:30:00,,,,,,,,,,,110.89999999999999
2019-03-04 15:30:00,,,,,,,,,,,110.81999999999998
2019-03-05 09:30:00,,,,,,,,,,,111.05
2019-03-05 10:30:00,,,,,,,,,,,110.69999999999999
2019-03-05 11:30:00,,,,,,,,,,,110.92
2019-03-05 12:30:00,,,,,,,,,,,110.92
2019-03-05 13:30:00,,,,,,,,,,,110.81999999999998
2019-03-05 14:30:00,,,,,,,,,,,111.05
2019-03-05 15:30:00,,,,,,,,,,,110.94
2019-03-06 09:30:00,,,,,,,,,,,110.70999999999998
2019-03-06 10:30:00,,,,,,,,,,,110.53
2019-03-06 11:30:00,,,,,,,,,,,110.53
2019-03-06 12:30:00,,,,,,,,,,,110.24000000000001
2019-03-06 13:30:00,,,,,,,,,,,110.15
2019-03-06 14:30:00,,,,,,,,,,,110.32
2019-03-06 15:30:00,,,,,,,,,,,110.09
2019-03-07 09:30:00,,,,,,,,,,,109.87999999999998
2019-03-07 10:30:00,,,,,,,,,,,109.19
2019-03-07 11:30:00,,,,,,,,,,,109.35999999999999
2019-03-07 12:30:00,,,,,,,,,,,109.31999999999998
2019-03-07 13:30:00,,,,,,,,,,,109.56000000000002
2019-03-07 14:30:00,,,,,,,,,,,109.30999999999999
2019-03-07 15:30:00,,,,,,,,,,,109.05000000000001
2019-03-08 09:30:00,,,,,,,,,,,108.36
2019-03-08 10:30:00,,,,,,,,,,,108.67999999999999
2019-03-08 11:30:00,,,,,,,,,,,108.84999999999998
2019-03-08 12:30:00,,,,,,,,,,,108.75
2019-03-08 13:30:00,,,,,,,,,,,108.58000000000001
2019-03-08 14:30:00,,,,,,,,,,,108.79999999999998
2019-03-08 15:30:00,,,,,,,,,,,108.78000000000002
2019-03-11 09:30:00,,,,,,,,,,,109.55
2019-03-11 10:30:00,,,,,,,,,,,110.14
2019-03-11 11:30:00,,,,,,,,,,,110.44000000000001
2019-03-11 12:30:00,,,,,,,,,,,110.44000000000001
2019-03-11 13:30:00,,,,,,,,,,,110.69999999999999
2019-03-11 14:30:00,,,,,,,,,,,110.65
2019-03-11 15:30:00,,,,,,,,,,,110.65999999999998
2019-03-12 09:30:00,,,,,,,,,,,110.97
2019-03-12 10:30:00,,,,,,,,,,,111.43
2019-03-12 11:30:00,,,,,,,,,,,111.16000000000001
2019-03-12 12:30:00,,,,,,,,,,,111.24
2019-03-12 13:30:00,,,,,,,,,,,111.21
2019-03-12 14:30:00,,,,,,,,,,,111.20000000000002
2019-03-12 15:30:00,,,,,,,,,,,111.05999999999999
2019-03-13 09:30:00,,,,,,,,,,,111.5
2019-03-13 10:30:00,,,,,,,,,,,111.5
2019-03-13 11:30:00,,,,,,,,,,,112.08999999999999
2019-03-13 12:30:00,,,,,,,,,,,111.92999999999999
2019-03-13 13:30:00,,,,,,,,,,,112.03000000000002
2019-03-13 14:30:00,,,,,,,,,,,112.13
2019-03-13 15:30:00,,,,,,,,,,,111.84
2019-03-14 09:30:00,,,,,,,,,,,111.88
2019-03-14 10:30:00,,,,,,,,,,,111.87000000000002
2019-03-14 11:30:00,,,,,,,,,,,111.96
2019-03-14 12:30:00,,,,,,,,,,,112.04999999999998
2019-03-14 13:30:00,,,,,,,,,,,112.04999999999998
2019-03-14 14:30:00,,,,,,,,,,,111.92
2019-03-14 15:30:00,,,,,,,,,,,111.97
2019-03-15 09:30:00,,,,,,,,,,,112.17
2019-03-15 10:30:00,,,,,,,,,,,112.17
2019-03-15 11:30:00,,,,,,,,,,,112.30000000000001
2019-03-15 12:30:00,,,,,,,,,,,112.58
2019-03-15 13:30:00,,,,,,,,,,,112.56999999999998
2019-03-15 14:30:00,,,,,,,,,,,112.40999999999998
2019-03-15 15:30:00,,,,,,,,,,,112.42
2019-03-18 09:30:00,,,,,,,,,,,112.50000000000001
2019-03-18 10:30:00,,,,,,,,,,,112.99
2019-03-18 11:30:00,,,,,,,,,,,112.79
2019-03-18 12:30:00,,,,,,,,,,,112.85
2019-03-18 13:30:00,,,,,,,,,,,112.98
2019-03-18 14:30:00,,,,,,,,,,,112.98
2019-03-18 15:30:00,,,,,,,,,,,112.96
2019-03-19 09:30:00,,,,,,,,,,,113.55
2019-03-19 10:30:00,,,,,,,,,,,113.56
2019-03-19 11:30:00,,,,,,,,,,,113.46
2019-03-19 12:30:00,,,,,,,,,,,113.77
2019-03-19 13:30:00,,,,,,,,,,,113.43999999999998
2019-03-19 14:30:00,,,,,,,,,,,113.23
2019-03-19 15:30:00,,,,,,,,,,,112.76999999999998
2019-03-20 09:30:00,,,,,,,,,,,112.59
2019-03-20 10:30:00,,,,,,,,,,,112.28999999999999
2019-03-20 11:30:00,,,,,,,,,,,112.30000000000001
2019-03-20 12:30:00,,,,,,,,,,,112.06
2019-03-20 13:30:00,,,,,,,,,,,112.01
2019-03-20 14:30:00,,,,,,,,,,,112.64999999999999
2019-03-20 15:30:00,,,,,,,,,,,112.44
2019-03-21 09:30:00,,,,,,,,,,,111.71
2019-03-21 10:30:00,,,,,,,,,,,112.42
2019-03-21 11:30:00,,,,,,,,,,,112.67
2019-03-21 12:30:00,,,,,,,,,,,112.74
2019-03-21 13:30:00,,,,,,,,,,,112.74
2019-03-21 14:30:00,,,,,,,,,,,113.26000000000002
2019-03-21 15:30:00,,,,,,,,,,,113.18
2019-03-22 09:30:00,,,,,,,,,,,112.54000000000002
2019-03-22 10:30:00,,,,,,,,,,,111.99000000000001
2019-03-22 11:30:00,,,,,,,,,,,111.59
2019-03-22 12:30:00,,,,,,,,,,,111.04
2019-03-22 13:30:00,,,,,,,,,,,111.21
2019-03-22 14:30:00,,,,,,,,,,,111.51000000000002
2019-03-22 15:30:00,,,,,,,,,,,111.21999999999998
2019-03-25 09:30:00,,,,,,,,,,,110.77
2019-03-25 10:30:00,,,,,,,,,,,110.38
2019-03-25 11:30:00,,,,,,,,,,,111.08
2019-03-25 12:30:00,,,,,,,,,,,110.69999999999999
2019-03-25 13:30:00,,,,,,,,,,,110.56
2019-03-25 14:30:00,,,,,,,,,,,110.15
2019-03-25 15:30:00,,,,,,,,,,,110.51
2019-03-26 09:30:00,,,,,,,,,,,111.37999999999998
2019-03-26 10:30:00,,,,,,,,,,,111.64
2019-03-26 11:30:00,,,,,,,,,,,111.56
2019-03-26 12:30:00,,,,,,,,,,,111.23
2019-03-26 13:30:00,,,,,,,,,,,111.23
2019-03-26 14:30:00,,,,,,,,,,,110.85
2019-03-26 15:30:00,,,,,,,,,,,110.87
2019-03-27 09:30:00,,,,,,,,,,,111.43
2019-03-27 10:30:00,,,,,,,,,,,111.6
2019-03-27 11:30:00,,,,,,,,,,,110.68000000000002
2019-03-27 12:30:00,,,,,,,,,,,110.79000000000002
2019-03-27 13:30:00,,,,,,,,,,,111.05999999999999
2019-03-27 14:30:00,,,,,,,,,,,111.18
2019-03-27 15:30:00,,,,,,,,,,,111.20000000000002
2019-03-28 09:30:00,,,,,,,,,,,111.32000000000001
2019-03-28 10:30:00,,,,,,,,,,,111.46
2019-03-28 11:30:00,,,,,,,,,,,110.87
2019-03-28 12:30:00,,,,,,,,,,,110.87
2019-03-28 13:30:00,,,,,,,,,,,110.87
2019-03-28 14:30:00,,,,,,,,,,,111.16000000000001
2019-03-28 15:30:00,,,,,,,,,,,111.32000000000001
2019-03-29 09:30:00,,,,,,,,,,,112.0
2019-03-29 10:30:00,,,,,,,,,,,111.88999999999999
2019-03-29 11:30:00,,,,,,,,,,,111.73999999999998
2019-03-29 12:30:00,,,,,,,,,,,111.72
2019-03-29 13:30:00,,,,,,,,,,,111.77999999999999
2019-03-29 14:30:00,,,,,,,,,,,111.88999999999999
2019-03-29 15:30:00,,,,,,,,,,,111.91
2019-04-01 09:30:00,,,,,,,,,,,112.88
2019-04-01 10:30:00,,,,,,,,,,,113.16
2019-04-01 11:30:00,,,,,,,,,,,113.11999999999999
2019-04-01 12:30:00,,,,,,,,,,,113.22000000000001
2019-04-01 13:30:00,,,,,,,,,,,113.25
2019-04-01 14:30:00,,,,,,,,,,,113.4
2019-04-01 15:30:00,,,,,,,,,,,113.47
2019-04-02 09:30:00,,,,,,,,,,,113.52
2019-04-02 10:30:00,,,,,,,,,,,113.58000000000001
2019-04-02 11:30:00,,,,,,,,,,,113.45
2019-04-02 12:30:00,,,,,,,,,,,113.37000000000002
2019-04-02 13:30:00,,,,,,,,,,,113.42999999999999
2019-04-02 14:30:00,,,,,,,,,,,113.47
2019-04-02 15:30:00,,,,,,,,,,,113.48999999999998
2019-04-03 09:30:00,,,,,,,,,,,114.03
2019-04-03 10:30:00,,,,,,,,,,,113.91
2019-04-03 11:30:00,,,,,,,,,,,114.07
2019-04-03 12:30:00,,,,,,,,,,,114.09000000000002
2019-04-03 13:30:00,,,,,,,,,,,114.01
2019-04-03 14:30:00,,,,,,,,,,,113.79999999999998
2019-04-03 15:30:00,,,,,,,,,,,113.61
2019-04-04 09:30:00,,,,,,,,,,,113.88
2019-04-04 10:30:00,,,,,,,,,,,113.99
2019-04-04 11:30:00,,,,,,,,,,,114.19
2019-04-04 12:30:00,,,,,,,,,,,113.99999999999999
2019-04-04 13:30:00,,,,,,,,,,,114.13
2019-04-04 14:30:00,,,,,,,,,,,114.21000000000001
2019-04-04 15:30:00,,,,,,,,,,,114.30999999999999
2019-04-05 09:30:00,,,,,,,,,,,114.62999999999998
2019-04-05 10:30:00,,,,,,,,,,,114.62999999999998
2019-04-05 11:30:00,,,,,,,,,,,114.77000000000001
2019-04-05 12:30:00,,,,,,,,,,,114.82999999999998
2019-04-05 13:30:00,,,,,,,,,,,114.8
2019-04-05 14:30:00,,,,,,,,,,,114.79
2019-04-05 15:30:00,,,,,,,,,,,114.95
2019-04-08 09:30:00,,,,,,,,,,,114.71
2019-04-08 10:30:00,,,,,,,,,,,114.84
2019-04-08 11:30:00,,,,,,,,,,,114.9
2019-04-08 12:30:00,,,,,,,,,,,114.85
2019-04-08 13:30:00,,,,,,,,,,,114.88000000000001
2019-04-08 14:30:00,,,,,,,,,,,114.97999999999999
2019-04-08 15:30:00,,,,,,,,,,,115.01
2019-04-09 09:30:00,,,,,,,,,,,114.69
2019-04-09 10:30:00,,,,,,,,,,,114.5
2019-04-09 11:30:00,,,,,,,,,,,114.51999999999998
2019-04-09 12:30:00,,,,,,,,,,,114.7
2019-04-09 13:30:00,,,,,,,,,,,114.7
2019-04-09 14:30:00,,,,,,,,,,,114.34
2019-04-09 15:30:00,,,,,,,,,,,114.23
2019-04-10 09:30:00,,,,,,,,,,,114.57000000000001
2019-04-10 10:30:00,,,,,,,,,,,114.24
2019-04-10 11:30:00,,,,,,,,,,,114.42
2019-04-10 12:30:00,,,,,,,,,,,114.50999999999999
2019-04-10 13:30:00,,,,,,,,,,,114.51999999999998
2019-04-10 14:30:00,,,,,,,,,,,114.51999999999998
2019-04-10 15:30:00,,,,,,,,,,,114.69
2019-04-11 09:30:00,,,,,,,,,,,114.89
2019-04-11 10:30:00,,,,,,,,,,,115.06
2019-04-11 11:30:00,,,,,,,,,,,114.91
2019-04-11 12:30:00,,,,,,,,,,,114.91
2019-04-11 13:30:00,,,,,,,,,,,114.91
2019-04-11 14:30:00,,,,,,,,,,,114.59
2019-04-11 15:30:00,,,,,,,,,,,114.71
2019-04-12 09:30:00,,,,,,,,,,,115.45999999999998
2019-04-12 10:30:00,,,,,,,,,,,115.52
2019-04-12 11:30:00,,,,,,,,,,,115.52
2019-04-12 12:30:00,,,,,,,,,,,115.39000000000001
2019-04-12 13:30:00,,,,,,,,,,,115.39000000000001
2019-04-12 14:30:00,,,,,,,,,,,115.52
2019-04-12 15:30:00,,,,,,,,,,,115.45999999999998
2019-04-15 09:30:00,,,,,,,,,,,115.61
2019-04-15 10:30:00,,,,,,,,,,,115.43000000000002
2019-04-15 11:30:00,,,,,,,,,,,115.34999999999998
2019-04-15 12:30:00,,,,,,,,,,,115.34999999999998
2019-04-15 13:30:00,,,,,,,,,,,115.45
2019-04-15 14:30:00,,,,,,,,,,,115.41
2019-04-15 15:30:00,,,,,,,,,,,115.41
2019-04-16 09:30:00,,,,,,,,,,,115.65999999999998
2019-04-16 10:30:00,,,,,,,,,,,115.61
2019-04-16 11:30:00,,,,,,,,,,,115.53999999999999
2019-04-16 12:30:00,,,,,,,,,,,115.61
2019-04-16 13:30:00,,,,,,,,,,,115.61
2019-04-16 14:30:00,,,,,,,,,,,115.70999999999998
2019-04-16 15:30:00,,,,,,,,,,,115.80000000000001
2019-04-17 09:30:00,,,,,,,,,,,116.01999999999998
2019-04-17 10:30:00,,,,,,,,,,,115.81999999999998
2019-04-17 11:30:00,,,,,,,,,,,115.60000000000001
2019-04-17 12:30:00,,,,,,,,,,,115.60000000000001
2019-04-17 13:30:00,,,,,,,,,,,115.72
2019-04-17 14:30:00,,,,,,,,,,,115.60000000000001
2019-04-17 15:30:00,,,,,,,,,,,115.81999999999998
2019-04-18 09:30:00,,,,,,,,,,,115.78
2019-04-18 10:30:00,,,,,,,,,,,115.63
2019-04-18 11:30:00,,,,,,,,,,,115.64000000000001
2019-04-18 12:30:00,,,,,,,,,,,115.89999999999999
2019-04-18 13:30:00,,,,,,,,,,,115.93
2019-04-18 14:30:00,,,,,,,,,,,115.91000000000001
2019-04-18 15:30:00,,,,,,,,,,,115.91000000000001
2019-04-19 09:30:00,,,,,,,,,,,115.91000000000001
2019-04-19 10:30:00,,,,,,,,,,,115.91000000000001
2019-04-19 11:30:00,,,,,,,,,,,115.91000000000001
2019-04-19 12:30:00,,,,,,,,,,,115.91000000000001
2019-04-19 13:30:00,,,,,,,,,,,115.91000000000001
2019-04-19 14:30:00,,,,,,,,,,,115.91000000000001
2019-04-19 15:30:00,,,,,,,,,,,115.91000000000001
2019-04-22 09:30:00,,,,,,,,,,,115.52
2019-04-22 10:30:00,,,,,,,,,,,115.62
2019-04-22 11:30:00,,,,,,,,,,,115.70999999999998
2019-04-22 12:30:00,,,,,,,,,,,115.77
2019-04-22 13:30:00,,,,,,,,,,,115.70999999999998
2019-04-22 14:30:00,,,,,,,,,,,115.70999999999998
2019-04-22 15:30:00,,,,,,,,,,,115.67
2019-04-23 09:30:00,,,,,,,,,,,115.70999999999998
2019-04-23 10:30:00,,,,,,,,,,,115.89999999999999
2019-04-23 11:30:00,,,,,,,,,,,116.31000000000002
2019-04-23 12:30:00,,,,,,,,,,,116.31000000000002
2019-04-23 13:30:00,,,,,,,,,,,116.31000000000002
2019-04-23 14:30:00,,,,,,,,,,,116.31000000000002
2019-04-23 15:30:00,,,,,,,,,,,116.5
2019-04-24 09:30:00,,,,,,,,,,,116.31000000000002
2019-04-24 10:30:00,,,,,,,,,,,116.43
2019-04-24 11:30:00,,,,,,,,,,,116.41
2019-04-24 12:30:00,,,,,,,,,,,116.37999999999998
2019-04-24 13:30:00,,,,,,,,,,,116.37999999999998
2019-04-24 14:30:00,,,,,,,,,,,116.3
2019-04-24 15:30:00,,,,,,,,,,,116.46
2019-04-25 09:30:00,,,,,,,,,,,115.69
2019-04-25 10:30:00,,,,,,,,,,,115.22
2019-04-25 11:30:00,,,,,,,,,,,115.84
2019-04-25 12:30:00,,,,,,,,,,,115.87
2019-04-25 13:30:00,,,,,,,,,,,116.00000000000001
2019-04-25 14:30:00,,,,,,,,,,,116.00000000000001
2019-04-25 15:30:00,,,,,,,,,,,115.85999999999999
2019-04-26 09:30:00,,,,,,,,,,,115.49
2019-04-26 10:30:00,,,,,,,,,,,115.78
2019-04-26 11:30:00,,,,,,,,,,,115.78
2019-04-26 12:30:00,,,,,,,,,,,115.89
2019-04-26 13:30:00,,,,,,,,,,,115.89
2019-04-26 14:30:00,,,,,,,,,,,115.89
2019-04-26 15:30:00,,,,,,,,,,,115.98
2019-04-29 09:30:00,,,,,,,,,,,116.2
2019-04-29 10:30:00,,,,,,,,,,,116.48
2019-04-29 11:30:00,,,,,,,,,,,116.48
2019-04-29 12:30:00,,,,,,,,,,,116.77
2019-04-29 13:30:00,,,,,,,,,,,116.72
2019-04-29 14:30:00,,,,,,,,,,,116.72999999999999
2019-04-29 15:30:00,,,,,,,,,,,116.63000000000001
2019-04-30 09:30:00,,,,,,,,,,,116.54
2019-04-30 10:30:00,,,,,,,,,,,116.29
2019-04-30 11:30:00,,,,,,,,,,,116.13
2019-04-30 12:30:00,,,,,,,,,,,116.13
2019-04-30 13:30:00,,,,,,,,,,,116.36
2019-04-30 14:30:00,,,,,,,,,,,116.65
2019-04-30 15:30:00,,,,,,,,,,,116.55
2019-05-01 09:30:00,,,,,,,,,,,117.12
2019-05-01 10:30:00,,,,,,,,,,,117.08
2019-05-01 11:30:00,,,,,,,,,,,117.19000000000001
2019-05-01 12:30:00,,,,,,,,,,,117.19000000000001
2019-05-01 13:30:00,,,,,,,,,,,117.10000000000001
2019-05-01 14:30:00,,,,,,,,,,,117.10000000000001
2019-05-01 15:30:00,,,,,,,,,,,116.86
2019-05-02 09:30:00,,,,,,,,,,,116.11000000000001
2019-05-02 10:30:00,,,,,,,,,,,116.41999999999999
2019-05-02 11:30:00,,,,,,,,,,,115.68
2019-05-02 12:30:00,,,,,,,,,,,115.67
2019-05-02 13:30:00,,,,,,,,,,,115.94
2019-05-02 14:30:00,,,,,,,,,,,115.92
2019-05-02 15:30:00,,,,,,,,,,,115.89
2019-05-03 09:30:00,,,,,,,,,,,116.45
2019-05-03 10:30:00,,,,,,,,,,,116.37999999999998
2019-05-03 11:30:00,,,,,,,,,,,116.55
2019-05-03 12:30:00,,,,,,,,,,,116.83000000000001
2019-05-03 13:30:00,,,,,,,,,,,116.88999999999999
2019-05-03 14:30:00,,,,,,,,,,,116.88999999999999
2019-05-03 15:30:00,,,,,,,,,,,116.79
2019-05-06 09:30:00,,,,,,,,,,,114.93
2019-05-06 10:30:00,,,,,,,,,,,115.57
2019-05-06 11:30:00,,,,,,,,,,,115.94
2019-05-06 12:30:00,,,,,,,,,,,115.94
2019-05-06 13:30:00,,,,,,,,,,,115.84
2019-05-06 14:30:00,,,,,,,,,,,116.00000000000001
2019-05-06 15:30:00,,,,,,,,,,,116.39
2019-05-07 09:30:00,,,,,,,,,,,115.16
2019-05-07 10:30:00,,,,,,,,,,,114.97999999999999
2019-05-07 11:30:00,,,,,,,,,,,114.66
2019-05-07 12:30:00,,,,,,,,,,,114.77000000000001
2019-05-07 13:30:00,,,,,,,,,,,114.77000000000001
2019-05-07 14:30:00,,,,,,,,,,,113.87
2019-05-07 15:30:00,,,,,,,,,,,113.78
2019-05-08 09:30:00,,,,,,,,,,,114.10999999999999
2019-05-08 10:30:00,,,,,,,,,,,114.3
2019-05-08 11:30:00,,,,,,,,,,,114.50999999999999
2019-05-08 12:30:00,,,,,,,,,,,114.31999999999998
2019-05-08 13:30:00,,,,,,,,,,,114.49
2019-05-08 14:30:00,,,,,,,,,,,114.59
2019-05-08 15:30:00,,,,,,,,,,,114.7
2019-05-09 09:30:00,,,,,,,,,,,113.02000000000001
2019-05-09 10:30:00,,,,,,,,,,,112.48
2019-05-09 11:30:00,,,,,,,,,,,112.48
2019-05-09 12:30:00,,,,,,,,,,,113.23
2019-05-09 13:30:00,,,,,,,,,,,113.58000000000001
2019-05-09 14:30:00,,,,,,,,,,,113.88
2019-05-09 15:30:00,,,,,,,,,,,113.76
2019-05-10 09:30:00,,,,,,,,,,,113.4
2019-05-10 10:30:00,,,,,,,,,,,112.74
2019-05-10 11:30:00,,,,,,,,,,,112.16
2019-05-10 12:30:00,,,,,,,,,,,112.99
2019-05-10 13:30:00,,,,,,,,,,,113.45
2019-05-10 14:30:00,,,,,,,,,,,113.45
2019-05-10 15:30:00,,,,,,,,,,,114.38
2019-05-13 09:30:00,,,,,,,,,,,112.07
2019-05-13 10:30:00,,,,,,,,,,,112.07
2019-05-13 11:30:00,,,,,,,,,,,111.54
2019-05-13 12:30:00,,,,,,,,,,,111.16000000000001
2019-05-13 13:30:00,,,,,,,,,,,110.96000000000001
2019-05-13 14:30:00,,,,,,,,,,,111.49
2019-05-13 15:30:00,,,,,,,,,,,111.13
2019-05-14 09:30:00,,,,,,,,,,,111.57999999999998
2019-05-14 10:30:00,,,,,,,,,,,111.57999999999998
2019-05-14 11:30:00,,,,,,,,,,,112.50000000000001
2019-05-14 12:30:00,,,,,,,,,,,112.50000000000001
2019-05-14 13:30:00,,,,,,,,,,,112.90000000000002
2019-05-14 14:30:00,,,,,,,,,,,112.91999999999999
2019-05-14 15:30:00,,,,,,,,,,,112.68
2019-05-15 09:30:00,,,,,,,,,,,111.52000000000001
2019-05-15 10:30:00,,,,,,,,,,,112.27
2019-05-15 11:30:00,,,,,,,,,,,112.27
2019-05-15 12:30:00,,,,,,,,,,,112.27
2019-05-15 13:30:00,,,,,,,,,,,112.27
2019-05-15 14:30:00,,,,,,,,,,,112.27
2019-05-15 15:30:00,,,,,,,,,,,112.88
2019-05-16 09:30:00,,,,,,,,,,,112.91999999999999
2019-05-16 10:30:00,,,,,,,,,,,113.54
2019-05-16 11:30:00,,,,,,,,,,,113.74000000000001
2019-05-16 12:30:00,,,,,,,,,,,113.86
2019-05-16 13:30:00,,,,,,,,,,,113.66
2019-05-16 14:30:00,,,,,,,,,,,113.72
